Program Stream,Province/Territory,Employer,Address,Occupation,Code,Job Title,Incorporate Status,Approved LMIAs,Approved Positions,Quarter
   Low Wage,British Columbia,JIN-GEE RESTAURANT LTD,"Nelson, BC V1L 6M6",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,JJ43 Supplies Ltd.,"Vancouver, BC V6B 0J4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,JK FAMCO INC.,"Victoria, BC V8W 1J8",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,JK Hospitality Ltd.,"COQUITLAM, BC V3K 3V8",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,JLA Morgan Crossing Inc.,"Surrey, BC V3Z 0Z5",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,2.0,2.0,3
   Low Wage,British Columbia,JLCAN Holdings INC.,"Vancouver, BC V6J 1Z3",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Joey Moon Ltd.,"Parksville, BC V9P 2H7",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Joey Restaurant (Shipyards) Inc,"Vancouver, BC V6E 2K3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,John 3:16 Malaysian Delights Ltd,"Richmond, BC V6Y 2C4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Johnston Little Food Services Inc.,"Terrace, BC V8G 0E9",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Jordan Lane General Contracting Ltd.,"NORTH VANCOUVER, BC V7L 1S2",7283-Tilesetters,7283,Tilesetters,Unknown,1.0,1.0,3
   Low Wage,British Columbia,JO-WEST ENTERPRISES LTD,"Kelowna, BC V1W 5B2","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,5.0,11.0,3
   Low Wage,British Columbia,JP LANDSCAPING LTD.,"SURREY, BC V3W 4C6",8612-Landscaping and grounds maintenance labourers,8612,Landscaping and grounds maintenance labourers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,JP Song Holdings Ltd,"Prince Rupert, BC V8J 1M3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,JS&MK Transport Ltd.,"Abbotsford, BC V2S 8C2",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,JSF Grocery Corporation Ltd.,"Port Coquitlam, BC V3C 0E1","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1215,"Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,JSJ Investments Ltd.,"Courtenay, BC V9N 9E5",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,2.0,3
   Low Wage,British Columbia,JUAN CONSTRUCTION LTD.,"Surrey, BC V3R 0G4",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Juice Truck Enterprises ltd,"Vancouver, BC V5Y 1H5",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Jump Enterprises Inc.,"Nanaimo, BC V9R 5A8",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,4.0,3
   Low Wage,British Columbia,Jump Enterprises Inc.,"Nanaimo, BC V9R 5A8",6332-Bakers,6332,Bakers,Unknown,1.0,3.0,3
   Low Wage,British Columbia,Jump Enterprises Inc.,"Nanaimo, BC V9R 5A8","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,3.0,3
   Low Wage,British Columbia,Just Cakes Bakeshop Ltd.,"Surrey, BC V3W 3N1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,JV INVESTMENTS LTD,"Chiliwack, BC V2P 2N7",6311-Food service supervisors,6311,Food service supervisors,Unknown,2.0,9.0,3
   Low Wage,British Columbia,JY SHINWOO CONSTRUCTION LTD.,"Victoria, BC V9B 0X3",7283-Tilesetters,7283,Tilesetters,Unknown,2.0,2.0,3
   Low Wage,British Columbia,K.L.C. ENTERPRISES LTD.,"Vancouver, BC V6H 1G7",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kadoya Japanese Restaurant Ltd.,"Vancouver, BC V6E 1M5",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kai Japanese Restaurant Ltd.,"Port Coquitlam, BC V3B 0G9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KALEKE FRAMING LTD.,"Surrey, BC V4N 2M6",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Kalmar Restaurant Ltd.,"Surrey, BC V3W 5B5",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kamal Sweets & Tandoori Hut Ltd.,"surrey, BC V3W 4E1",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kamal Sweets & Tandoori Hut Ltd.,"surrey, BC V3W 4E1","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kamamarui Restaurant Ltd,"Burnaby, BC V5H 3P4",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Kami Grandview Restaurant Ltd.,"Surrey, BC V3S 9N6",6322-Cooks,6322,Cooks,Unknown,2.0,3.0,3
   Low Wage,British Columbia,Kang & Choi Enterprises Ltd.,"Richmond, BC V7A 1W6",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KARNOOR ENTERPRISES INC,"Whistler, BC V0N 1B2",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kartik venture Ltd,"Victoria, BC V9A 7B1","6622-Store shelf stockers, clerks and order fillers",6622,"Store shelf stockers, clerks and order fillers",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Katson enterprises Ltd.,"Burnaby, BC V5G 2W5",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KATZIE PHARMACY INCORPORATED,"Pitt Meadows, BC V3Y 2G1",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KayZaa Barbergroup Ltd.,"Langley, BC V3A 7E9",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,7.0,3
   Low Wage,British Columbia,"KEITH PANEL SYSTEMS CO., LTD.","Burnaby, BC V5J 5J2",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,4.0,3
   Low Wage,British Columbia,Kelowna Gymnastix Inc,"Kelowna, BC V1Y 5V5","5254-Program leaders and instructors in recreation, sport and fitness",5254,"Program leaders and instructors in recreation, sport and fitness",Unknown,1.0,2.0,3
   Low Wage,British Columbia,Kesari Kitchen Inc,"Vancouver, BC V6G 2K7",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Kevin & Kevin Juice Bar & Coffee Lounge Inc.,"Vancouver, BC V6A 2Z4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KG CORNERSTORES (#4) LTD.,"Prince George, BC V2K 5C5",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KHAGHAN RESTAURANT LTD.,"Vancouver, BC V6G 2L9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Khaykery Bakery Inc.,"vancouver, BC V6G 1C7",6332-Bakers,6332,Bakers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Ki Sushi Ltd,"new  westminster, BC V3M 3N7",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Killarney Mechanical Ltd,"Burnaby, BC V5J 1T9",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KIMBROS153&INVESTMENT LTD,"North Vancouver, BC V7M 2K3",6322-Cooks,6322,Cooks,Unknown,3.0,4.0,3
   Low Wage,British Columbia,KiMU Japanese Cuisine LTD.,"Vancouver, BC V5R 2N3",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Kindermatters Enterprises Inc.,"North Vancouver, BC V7P 1S3",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kingdom Bread INC.,"Surrey, BC V3R 4E7",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KingFisher Boats Inc.,"Vernon, BC V1B 3W6",9531-Boat assemblers and inspectors,9531,Boat assemblers and inspectors,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Kingfisher Oceanside Resort & Spa Ltd.,"Courtenay, BC V9N 9R9",6322-Cooks,6322,Cooks,Unknown,2.0,4.0,3
   Low Wage,British Columbia,Kingfisher Oceanside Resort & Spa Ltd.,"Courtenay, BC V9N 9R9",6525-Hotel front desk clerks,6525,Hotel front desk clerks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Kingfisher Oceanside Resort & Spa Ltd.,"Courtenay, BC V9N 9R9","6562-Estheticians, electrologists and related occupations",6562,"Estheticians, electrologists and related occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kingfisher Oceanside Resort & Spa Ltd.,"Courtenay, BC V9N 9R9","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,3
   Low Wage,British Columbia,Kingfisher Oceanside Resort & Spa Ltd.,"Courtenay, BC V9N 9R9",8612-Landscaping and grounds maintenance labourers,8612,Landscaping and grounds maintenance labourers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Kingsway Drive Thru Ltd.,"Burnaby, BC V5J 1H3","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,3
   Low Wage,British Columbia,Kitanoya Marketing Corporation,"vancouver, BC V6G 1C7",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kitanoya Marketing Corporation,"vancouver, BC V6G 1C7",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kizuna Enterprises Ltd.,"Penticton, BC V2A 6G4",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,KJH Langley sushimori Restaurant Ltd,"LANGLEY, BC V2Y 1A5",6322-Cooks,6322,Cooks,Unknown,3.0,4.0,3
   Low Wage,British Columbia,KLSM Holdings Ltd,"Burnaby, BC V5J 2A8",6311-Food service supervisors,6311,Food service supervisors,Unknown,3.0,3.0,3
   Low Wage,British Columbia,KOB Franchise Enterprises Ltd,"Kelowna, BC V4A 3G3",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,KOOK BBQ INC.,"Vancouver, BC V5M 4N8",6321-Chefs,6321,Chefs,Unknown,1.0,2.0,3
   Low Wage,British Columbia,KOOK BBQ INC.,"Vancouver, BC V5M 4N8","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,3.0,3
   Low Wage,British Columbia,Kosoo Restaurant Ltd.,"Vancouver, BC V6G 2G5",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Kost Klip Manufacturing Ltd.,"Port Coquitlam, BC V3C 2M7",9422-Plastics processing machine operators,9422,Plastics processing machine operators,Unknown,1.0,5.0,3
   Low Wage,British Columbia,Koto Japanese Restaurant 2012 LTD,"Victoria, BC V8W 1E6",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kowon International Ltd.,"Port Moody, BC V3H 0E4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Krawchuk Enterprises Inc.,"Nanaimo, BC V8T 1M4",0631-Restaurant and food service managers,0631,Restaurant and food service managers,Unknown,2.0,3.0,3
   Low Wage,British Columbia,Krawchuk Enterprises Inc.,"Nanaimo, BC V8T 1M4",6311-Food service supervisors,6311,Food service supervisors,Unknown,2.0,4.0,3
   Low Wage,British Columbia,Krawchuk Enterprises Inc.,"Nanaimo, BC V8T 1M4","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,17.0,93.0,3
   Low Wage,British Columbia,Krish Construction Ltd.,"Surrey, BC V3W 5J9",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Krishmohan Holdings Ltd,"Victoria, BC V8W 3M9",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KSN Construction Ltd.,"Keremeos, BC V0X 1N1",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kumare Kafe and Bakery Inc.,"Richmond, BC V6Y 1T1",6332-Bakers,6332,Bakers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,KUMAR'S ENTERPRISES LTD,"RICHMOND, BC V6X 1L5",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kun's Omakase Bar Ltd,"Richmond, BC V7E 3A2",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kush Construction Ltd.,"Mission, BC V4S 1A2",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,K-VET PETCARE CANADA INC,"VANVOUVER, BC V6S 2G7",3213-Animal health technologists and veterinary technicians,3213,Animal health technologists and veterinary technicians,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kwantlen Pizza Ltd,"SURREY, BC V3W 2M6","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Kysa Investments Ltd.,"VERNON, BC V1T 3R4","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,7.0,13.0,3
   Low Wage,British Columbia,L. Carruthers Investments Ltd.,"Chilliwack, BC V2R 5M4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,La Baguette Catering ltd,"Revelstoke, BC V0E 2S0",6322-Cooks,6322,Cooks,Unknown,1.0,3.0,3
   Low Wage,British Columbia,La Baguette Catering ltd,"Revelstoke, BC V0E 2S0",6332-Bakers,6332,Bakers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,La Baguette Catering ltd,"Revelstoke, BC V0E 2S0",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,3.0,3
   Low Wage,British Columbia,La Baguette Catering ltd,"Revelstoke, BC V0E 2S0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,3
   Low Wage,British Columbia,La Belle Christine's Hair Ltd,"Burnaby, BC V3J 1N3",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,La Casita Del Marino Mexican Restaurants Ltd.,"Vancouver, BC V6B 1E1",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,La Crème de la Crème Boutique Ltd.,"Penticton, BC V2A 5B1","6562-Estheticians, electrologists and related occupations",6562,"Estheticians, electrologists and related occupations",Unknown,2.0,2.0,3
   Low Wage,British Columbia,La Notte Restaurant (2012) LTD.,"Vancouver, BC V6S 2B9",6321-Chefs,6321,Chefs,Unknown,1.0,1.0,3
   Low Wage,British Columbia,La Piazza Restaurants LTD,"Vancouver, BC V5M 3E4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,La Taqueria Taco Shop Ltd,"Vancouver, BC V6B 1K6",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,LAEL Academy Ltd.,"Burnaby, BC V3N 2S9",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Lakeview Tandoori Bistro Ltd,"Williams Lake, BC V2G 1A3",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Landell Dev Ltd DBA: Ricky's Restaurant,"Surrey, BC V3S 1C7",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Langley Chicken Foods Inc.,"Langley, BC V3A 7E9",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Langley Pizza Factory Ltd.,"Langley, BC V3A 3Y6",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,LAPIS INVESTMENT LTD.,"Fort St. John, BC V1J 7G4","6313-Accommodation, travel, tourism and related services supervisors",6313,"Accommodation, travel, tourism and related services supervisors",Unknown,1.0,1.0,3
   Low Wage,British Columbia,LaPorte Moving and Storage Systems Limited,"Richmond, BC V6V 1K9",7622-Railway and motor transport labourers,7622,Railway and motor transport labourers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Las Margaritas Restaurant 4th Ave Ltd.,"Vancouver, BC V6J 1M7",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Las Margaritas Restaurant 4th Ave Ltd.,"Vancouver, BC V6J 1M7",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Leading Edge Manufacturing Inc.,"Langley, BC V1M 3B7",7452-Material handlers,7452,Material handlers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Lee Fung Co. Ltd.,"Surrey, BC V3R 7C1","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,3
   Low Wage,British Columbia,Lee Wing Co. Ltd,"Burnaby, BC V5H 4P1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Lee Wing Co. Ltd,"Burnaby, BC V5H 4P1","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,3
   Low Wage,British Columbia,Les Petits Artistes Montessori Preschool Inc.,"Vancouver, BC V5Z 3C9",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,LHJH holdings LTD.,"Nanaimo, BC V9T 6M8",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Liberty Building Maintenance Services Ltd.,"Surrey, BC V3V 5S8",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Life Science Nutritionals Inc,"VANCOUVER, BC V6C 2X8","9461-Process control and machine operators, food, beverage and associated products processing",9461,"Process control and machine operators, food, beverage and associated products processing",Corporation,1.0,2.0,3
   Low Wage,British Columbia,Lima Restaurants Ltd.,"Coquitlam, BC V3K 3P4",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,4.0,3
   Low Wage,British Columbia,Limsaeah Food Service Inc.,"Vancouver, BC V6M 3W4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Lisa's Bridal Salon Ltd.,"New Westminster, BC V3M 1A8","6342-Tailors, dressmakers, furriers and milliners",6342,"Tailors, dressmakers, furriers and milliners",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Lisi Mechanical Contractors Ltd.,"Port Coquitlam, BC V3B 0M3",7251-Plumbers,7251,Plumbers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Little Koala Montessori Child Care LTD.,"Richmond, BC V6Y 1K9",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Little Piggy Food Services Inc.,"Esquimalt, BC V9A 5V2",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,LIVEGA SURREY BBQ LTD.,"Surrey, BC V3R 0J8",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,LJ Bajwa Enterprises Ltd.,"Surrey, BC V3R 1E9",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,LLH Eatery Inc.,"Vancouver, BC V6L 3C1",6322-Cooks,6322,Cooks,Corporation,1.0,1.0,3
   Low Wage,British Columbia,Lloyd Moulton Ltd.,"Duncan, BC V9L 3R2",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Lloyd Moulton Ltd.,"Duncan, BC V9L 3R2",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Lo & Lau Enterprises Ltd,"Burnaby, BC V5C 3W6","9462-Industrial butchers and meat cutters, poultry preparers and related workers",9462,"Industrial butchers and meat cutters, poultry preparers and related workers",Unknown,1.0,5.0,3
   Low Wage,British Columbia,Logan Nails INC,"Quesnel, BC V2J 0B8","6562-Estheticians, electrologists and related occupations",6562,"Estheticians, electrologists and related occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Lolo Hospitality Ltd.,"North Vancouver, BC V7M 2E7",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,London Cut-Inn Ltd,"Kelowna, BC V1Y 9V9",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,longia  enterprises ltd,"victoria, BC V8Z 1E4",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,LOTUS CHILD CARE NORTH VAN LTD,"North Vancouver, BC V7P 1T2",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Lotus Terminals Ltd,"SURREY, BC V3S 8E5",7452-Material handlers,7452,Material handlers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Love For Pho Vietnameses Restaurant Ltd,"Vancouver, BC V5R 5L7",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Lower Mainland Society for Community Living,"Vancouver, BC V5X 3E8",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Lubeking Enterprises Ltd.,"COQUITLAM, BC V3K 3V8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1.0,1.0,3
   Low Wage,British Columbia,lucky buck stores ltd.,"Vanderhoof, BC V0J 3A0",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,lucky buck stores ltd.,"Vanderhoof, BC V0J 3A0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,3
   Low Wage,British Columbia,Lumo Salon Ltd.,"Vancouver, BC V6Z 2P5",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Luxe Mink Lash Boutique Inc,"Vancouver, BC V6Z 1Z5",6316-Other services supervisors,6316,Other services supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Luxor Hair Salon Ltd,"Vancouver, BC V6M 1Z6",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,LUZ TACOS INC.,"Squamish, BC V8B 0K9",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,M & A Rebar & Dampproofing Ltd.,"SURREY, BC V3S 4V2",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,M & A Solutions Inc.,"Vancouver, BC V6Z 1R5",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,M & S Sushi Ltd.,"Kamloops, BC V2C 3Z7",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,M F A R Foods Ltd,"Penticton, BC V2A 5E1",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,M&E Import Limited,"Port Coquitlam, BC V3C 2M7",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,M.C.Y.L Enterprise Inc.,"Delta, BC V4L 2A6",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,M.D.E BODY CRAFTERS INC,"North Vancouver, BC V7P 1S3",1243-Medical administrative assistants,1243,Medical administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Maan Farms Ltd.,"Abbotsford, BC V2S 7N4",6322-Cooks,6322,Cooks,Unknown,1.0,3.0,3
   Low Wage,British Columbia,MacKenzie Beach Resort Ltd,"Tofino, BC V0R 2Z0",6525-Hotel front desk clerks,6525,Hotel front desk clerks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mackenzie Furniture Ltd,"Prince Rupert, BC V8J 1A8",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MADE IN INDIA RESTAURANT INC.,"KELOWNA, BC V1X 8A9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Magic Building Maintenance Ltd,"Surrey, BC V4A 1G6",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Maharaja Catering Ltd.,"Surrey, BC V3W 1R1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Maharaja Catering Ltd.,"Surrey, BC V3W 1R1",6322-Cooks,6322,Cooks,Unknown,1.0,3.0,3
   Low Wage,British Columbia,Maharaja in Mission Restaurant Ltd.,"Mission, BC V2V 1G5",6322-Cooks,6322,Cooks,Unknown,1.0,3.0,3
   Low Wage,British Columbia,Main Bodega Inc.,"Vancouver, BC V6A 2W1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Main Bodega Inc.,"Vancouver, BC V6A 2W1",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Makeway Immigration Incorporated,"Surrey, BC V3W 5B4",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mako Wood Furniture Inc.,"Surrey, BC V3W 2V9",9534-Furniture finishers and refinishers,9534,Furniture finishers and refinishers,Unknown,1.0,5.0,3
